date,time,latitude,longitude,depth,magnitude,som_zone,global_cluster,is_aftershock
1999-09-17,1999-09-17 09:37:54.560,-38.32037,175.98811,170.4836,5.056,21,-1,0
1999-09-27,1999-09-27 01:39:56.960,-37.20582,178.44225,33.0,5.029,7,-1,0
1999-09-30,1999-09-30 07:13:33.930,-36.44807,178.96658,12.0,5.027,8,-1,0
1999-10-04,1999-10-04 20:57:52.400,-37.28427,176.72021,245.2091,5.156,16,-1,0
1999-10-24,1999-10-24 10:39:18.900,-39.73972,177.05533,47.3617,4.931,19,-1,0
1999-10-25,1999-10-25 20:31:42.500,-38.57127,175.91405,160.811,6.0,21,-1,0
1999-11-13,1999-11-13 17:00:09.430,-36.69126,177.02419,300.1275,4.968,17,-1,0
1999-12-07,1999-12-07 05:41:26.850,-37.9749,177.31561,88.0707,5.211,14,-1,0
1999-12-10,1999-12-10 14:48:13.840,-46.62724,166.20328,33.0,5.153,33,-1,0
1999-12-19,1999-12-19 14:19:34.440,-41.43199,172.91122,98.7565,5.088,26,-1,0
1999-12-21,1999-12-21 11:26:49.080,-45.58878,166.85394,5.0,5.162,33,-1,0
2000-01-23,2000-01-23 09:02:16.460,-38.53166,175.88506,180.8692,4.994,21,-1,0
2000-02-02,2000-02-02 11:40:08.080,-36.02472,179.72282,12.0,4.897,1,-1,0
2000-03-15,2000-03-15 22:59:30.240,-38.14516,176.59293,137.5465,4.895,21,-1,0
2000-03-22,2000-03-22 00:59:14.350,-37.29383,179.51181,12.0,5.026,8,-1,0
2000-03-29,2000-03-29 14:30:58.940,-41.06073,175.43401,30.7174,5.2,18,-1,0
2000-03-30,2000-03-30 15:27:32.080,-37.03267,177.36038,131.7864,5.102,15,-1,0
2000-03-31,2000-03-31 17:56:06.090,-41.26632,174.27835,47.0461,5.418,25,-1,0
2000-04-04,2000-04-04 14:18:08.850,-35.48638,179.30948,188.5636,4.873,9,-1,0
2000-04-08,2000-04-08 23:22:18.720,-45.40248,166.62984,22.9395,4.857,33,-1,0
2000-04-25,2000-04-25 04:26:29.890,-45.47778,166.98297,64.9563,5.353,33,-1,0
2000-04-27,2000-04-27 09:14:45.810,-40.1917,173.9805,136.0871,5.879,28,-1,0
2000-05-04,2000-05-04 01:02:14.580,-35.39031,178.40828,12.0,5.179,1,-1,0
2000-05-16,2000-05-16 07:03:26.730,-40.02231,174.78896,114.5656,5.533,18,-1,0
2000-05-17,2000-05-17 09:10:12.240,-37.9759,176.65503,143.5585,5.457,15,-1,0
2000-06-01,2000-06-01 21:50:40.010,-35.85556,178.42786,229.1116,4.927,10,-1,0
2000-06-05,2000-06-05 15:23:17.480,-35.69967,179.29086,156.475,5.213,9,-1,0
2000-06-07,2000-06-07 08:51:27.440,-37.98072,177.73958,71.8131,5.344,14,-1,0
2000-06-20,2000-06-20 11:20:18.030,-45.33349,166.67865,12.0,4.895,33,-1,0
2000-06-23,2000-06-23 00:48:49.700,-35.97532,179.13896,120.561,4.945,9,-1,0
2000-08-08,2000-08-08 10:31:19.550,-39.15628,176.28032,49.9789,5.3,20,-1,0
2000-08-12,2000-08-12 06:22:55.560,-38.65069,176.11488,125.8828,5.037,21,-1,0
2000-08-29,2000-08-29 03:50:42.480,-45.07028,167.5952,117.176,5.29,32,-1,0
2000-09-22,2000-09-22 18:33:00.970,-47.66743,165.0179,33.0,4.999,31,-1,0
2000-09-24,2000-09-24 15:26:21.040,-39.4021,175.64502,100.7464,5.591,20,-1,0
2000-10-27,2000-10-27 16:34:18.750,-38.32634,175.98453,170.131,5.304,21,-1,0
2000-10-27,2000-10-27 16:52:29.160,-37.0679,177.34062,156.9631,4.977,15,-1,0
2000-10-30,2000-10-30 16:32:18.970,-40.78473,175.00157,55.4313,5.258,18,-1,0
2000-11-01,2000-11-01 10:35:55.770,-45.1172,166.9462,9.0,6.1,32,72,1
2000-11-01,2000-11-01 10:37:34.260,-45.24544,167.11603,9.0,4.99,32,72,1
2000-11-01,2000-11-01 12:09:59.520,-45.19702,167.10077,9.0,4.853,32,72,1
2000-11-11,2000-11-11 06:45:56.120,-37.41447,178.97601,12.0,4.966,7,-1,0
2000-11-12,2000-11-12 11:49:15.270,-45.153,167.05934,26.029,5.3,32,-1,0
2000-11-12,2000-11-12 19:09:46.200,-45.34772,166.65215,20.8695,4.861,33,-1,0
2000-12-19,2000-12-19 05:03:37.520,-41.35156,174.3522,42.458,5.099,25,-1,0
2000-12-31,2000-12-31 21:56:50.820,-38.06736,178.79715,30.3858,5.3,13,-1,0
2001-02-01,2001-02-01 12:30:39.410,-37.23995,177.73796,112.6716,5.507,14,-1,0
2001-02-08,2001-02-08 12:09:43.370,-36.82035,176.94945,312.0039,5.161,17,-1,0
2001-02-10,2001-02-10 00:53:51.090,-37.10094,176.99446,206.8117,4.904,16,-1,0
2001-02-12,2001-02-12 04:34:18.450,-46.93547,165.31998,33.0,4.969,31,-1,0
2001-03-22,2001-03-22 07:17:18.980,-35.95941,179.78357,101.7828,4.87,2,-1,0
2001-03-25,2001-03-25 11:44:00.400,-37.95504,175.9482,271.1516,5.297,22,-1,0
2001-04-01,2001-04-01 09:28:41.720,-35.49099,179.26254,203.1784,5.134,9,-1,0
2001-04-04,2001-04-04 21:25:29.790,-41.70879,174.22595,29.8585,4.894,25,-1,0
2001-04-12,2001-04-12 08:13:24.880,-47.51858,165.03061,33.0,5.481,31,-1,0
2001-04-18,2001-04-18 19:34:47.970,-47.5144,165.1266,33.0,5.35,31,-1,0
2001-04-24,2001-04-24 01:11:26.780,-36.64894,177.62996,178.7227,4.943,15,-1,0
2001-05-15,2001-05-15 05:15:12.350,-37.11904,176.78539,398.2524,5.744,17,-1,0
2001-05-18,2001-05-18 10:56:55.780,-43.41253,171.00159,5.0,5.485,24,-1,0
2001-05-21,2001-05-21 21:53:31.450,-37.82955,177.35745,107.6794,5.215,14,-1,0
2001-05-22,2001-05-22 01:58:11.160,-41.71672,173.79868,13.1516,5.016,25,-1,0
2001-05-24,2001-05-24 18:07:57.880,-38.74718,175.19708,237.8782,5.4,23,-1,0
2001-05-29,2001-05-29 02:39:27.390,-37.71436,176.31909,302.8528,5.249,22,-1,0
2001-08-12,2001-08-12 07:42:43.490,-37.99919,175.94891,270.0551,5.118,22,-1,0
2001-08-21,2001-08-21 06:51:57.700,-36.48562,-178.47597,33.0,7.107,2,8,1
2001-08-21,2001-08-21 09:20:20.570,-34.84881,-178.72034,33.0,4.987,2,8,1
2001-08-21,2001-08-21 12:16:48.740,-36.6264,-179.18327,33.0,4.924,8,40,1
2001-08-21,2001-08-21 12:22:20.650,-36.79758,-179.35541,33.0,5.105,8,40,1
2001-08-21,2001-08-21 13:44:41.010,-36.6509,-179.26903,33.0,5.275,8,40,1
2001-08-21,2001-08-21 15:07:13.850,-36.69423,-179.73778,33.0,4.907,8,40,1
2001-08-21,2001-08-21 17:20:37.180,-36.59297,-178.98544,33.0,4.994,2,8,1
2001-08-21,2001-08-21 18:34:36.650,-36.77297,-179.59601,33.0,4.877,8,40,1
2001-08-22,2001-08-22 03:16:10.430,-36.75417,-179.28612,33.0,5.066,8,40,1
2001-08-22,2001-08-22 04:39:27.850,-36.90005,-179.45409,33.0,5.25,8,40,1
2001-08-22,2001-08-22 05:28:02.480,-36.84943,-179.39015,33.0,5.039,8,40,1
2001-08-22,2001-08-22 13:41:56.810,-36.96033,-179.42239,33.0,5.024,8,40,1
2001-08-22,2001-08-22 15:01:02.430,-36.92615,-179.36818,33.0,4.852,8,40,1
2001-08-24,2001-08-24 05:50:38.440,-37.11227,-179.38588,33.0,4.898,8,41,1
2001-08-24,2001-08-24 11:04:35.390,-37.2041,-179.08209,33.0,5.045,8,41,1
2001-08-24,2001-08-24 20:47:12.490,-36.16254,-178.24327,33.0,4.886,2,-1,0
2001-08-24,2001-08-24 21:16:32.000,-36.7284,-179.18008,33.0,5.238,8,41,1
2001-08-24,2001-08-24 21:18:47.990,-36.31432,-178.86177,33.0,5.064,2,-1,0
2001-08-24,2001-08-24 21:33:44.060,-37.51431,-177.78696,33.0,5.333,8,41,1
2001-08-24,2001-08-24 21:40:40.220,-36.80362,-179.07277,33.0,4.991,8,41,1
2001-08-25,2001-08-25 01:12:04.910,-36.76059,-179.29146,33.0,4.873,8,41,1
2001-08-27,2001-08-27 12:50:35.750,-36.54986,-179.40862,33.0,5.399,8,42,1
2001-08-27,2001-08-27 14:56:34.950,-36.75766,-179.49103,33.0,5.105,8,42,1
2001-08-28,2001-08-28 00:57:19.510,-37.04997,-179.8904,33.0,4.939,8,42,1
2001-08-28,2001-08-28 04:27:16.860,-36.98818,177.06667,267.7488,5.151,16,-1,0
2001-08-29,2001-08-29 13:54:56.740,-36.49652,-179.09401,33.0,5.144,2,-1,0
2001-08-30,2001-08-30 22:36:54.600,-37.12354,-179.56441,33.0,5.313,8,-1,0
2001-09-05,2001-09-05 17:33:47.370,-35.96691,179.44075,33.0,4.913,1,-1,0
2001-09-10,2001-09-10 14:29:39.840,-36.64812,-178.94238,33.0,4.855,8,-1,0
2001-09-10,2001-09-10 14:30:25.390,-37.07808,-178.58386,33.0,4.94,8,-1,0
2001-09-13,2001-09-13 14:52:21.340,-37.16196,178.97012,75.6281,4.924,8,-1,0
2001-09-13,2001-09-13 22:34:18.190,-36.70866,-179.28889,33.0,4.948,8,-1,0
2001-09-22,2001-09-22 13:28:58.360,-36.7054,-178.55646,33.0,5.095,2,-1,0
2001-09-24,2001-09-24 04:49:56.950,-40.42365,176.74074,37.2141,5.3,19,-1,0
2001-10-05,2001-10-05 02:34:33.330,-40.88678,172.87581,227.1643,4.984,27,-1,0
2001-10-15,2001-10-15 03:49:38.470,-39.6938,176.72606,40.5315,5.5,19,-1,0
2001-10-21,2001-10-21 00:29:20.420,-36.88983,179.86261,12.0,6.6,8,43,1
2001-10-21,2001-10-21 00:38:09.040,-37.14399,-179.90582,33.0,5.058,8,43,1
2001-10-21,2001-10-21 02:52:12.100,-36.87204,-179.91769,33.0,4.94,8,43,1
2001-10-22,2001-10-22 01:28:52.770,-37.04374,-179.69887,33.0,5.103,8,43,1
2001-10-23,2001-10-23 15:37:44.770,-45.22327,166.80666,12.0,4.903,32,-1,0
2001-10-23,2001-10-23 19:38:38.270,-38.54957,175.84917,165.3446,5.421,21,-1,0
2001-10-25,2001-10-25 06:53:54.380,-37.08501,-179.99396,33.0,4.868,8,-1,0
2001-10-26,2001-10-26 21:32:42.750,-35.34558,178.85378,221.5969,4.932,10,-1,0
2001-10-30,2001-10-30 15:35:24.730,-37.1688,179.92328,33.0,5.063,8,-1,0
2001-11-01,2001-11-01 22:43:54.060,-36.90332,179.98068,33.0,5.104,8,-1,0
2001-11-02,2001-11-02 05:06:33.230,-41.18869,174.56706,34.3689,4.934,18,-1,0
2001-11-03,2001-11-03 03:40:23.710,-36.91628,-179.83882,33.0,5.029,8,-1,0
2001-11-09,2001-11-09 04:56:38.970,-41.50883,173.31752,92.2095,5.384,26,-1,0
2001-12-07,2001-12-07 17:33:54.260,-38.79803,177.5827,50.4746,4.931,13,-1,0
2001-12-07,2001-12-07 19:27:35.030,-44.11338,168.60509,5.0,5.8,32,-1,0
2001-12-22,2001-12-22 08:26:31.580,-38.40611,177.91089,64.5343,4.922,13,-1,0
2001-12-30,2001-12-30 06:26:58.430,-40.23069,173.55899,147.2456,4.979,27,-1,0
2002-02-10,2002-02-10 14:47:13.040,-38.18514,176.00143,198.4457,5.42,22,-1,0
2002-02-12,2002-02-12 03:39:15.920,-35.37339,176.66496,33.0,4.882,6,-1,0
2002-02-24,2002-02-24 06:37:35.630,-44.07832,168.58098,5.0,5.4,32,-1,0
2002-03-14,2002-03-14 20:13:34.140,-35.58091,178.93549,202.2508,4.878,9,-1,0
2002-03-17,2002-03-17 21:43:28.660,-36.74713,-179.41692,33.0,5.648,8,44,1
2002-03-17,2002-03-17 21:45:52.280,-36.67289,-179.50563,33.0,4.941,8,44,1
2002-03-17,2002-03-17 22:13:15.620,-36.81712,-179.30809,33.0,5.076,8,44,1
2002-03-17,2002-03-17 22:49:15.650,-36.84225,-179.4283,33.0,5.033,8,44,1
2002-03-26,2002-03-26 05:22:50.700,-40.36633,176.42261,44.2929,4.973,19,-1,0
2002-04-01,2002-04-01 20:14:36.240,-45.07451,167.58595,128.9679,5.627,32,-1,0
2002-04-11,2002-04-11 01:04:38.970,-38.14315,179.19548,58.3933,5.039,14,-1,0
2002-04-11,2002-04-11 07:17:08.710,-37.85514,176.06926,274.1074,4.956,22,-1,0
2002-04-20,2002-04-20 11:37:06.750,-36.41038,177.62141,248.3475,4.921,17,-1,0
2002-04-30,2002-04-30 22:04:44.830,-45.06399,167.2081,12.0,4.901,32,-1,0
2002-05-04,2002-05-04 12:59:53.180,-41.39032,172.34467,5.0,5.453,25,-1,0
2002-05-09,2002-05-09 11:49:41.980,-44.06361,168.75531,5.0,4.99,32,-1,0
2002-05-09,2002-05-09 19:25:23.250,-37.87547,176.34499,181.0383,5.687,22,-1,0
2002-05-10,2002-05-10 20:54:05.420,-40.77834,176.65883,33.0,4.877,19,-1,0
2002-05-16,2002-05-16 17:16:14.030,-38.73155,175.83067,126.2407,5.025,21,-1,0
2002-05-26,2002-05-26 09:39:31.260,-44.12629,168.56844,5.0,4.886,32,-1,0
2002-06-02,2002-06-02 04:46:40.820,-44.12461,168.60567,12.0,5.086,32,-1,0
2002-06-25,2002-06-25 07:02:21.330,-40.16684,178.68196,33.0,5.1,19,-1,0
2002-06-29,2002-06-29 12:27:28.010,-39.33126,178.17546,33.0,5.531,13,-1,0
2002-06-30,2002-06-30 00:47:09.360,-36.77567,177.20543,379.3658,4.932,17,-1,0
2002-07-05,2002-07-05 13:13:23.010,-36.72883,-179.29114,33.0,5.048,8,-1,0
2002-08-17,2002-08-17 08:21:31.190,-37.8361,176.72093,158.711,5.2,15,-1,0
2002-08-29,2002-08-29 18:25:26.960,-36.02613,179.01863,139.4779,4.981,9,-1,0
2002-10-23,2002-10-23 16:14:15.240,-37.71923,176.43307,300.1016,5.3,22,-1,0
2002-11-03,2002-11-03 02:56:38.290,-38.82358,175.78387,111.8262,4.929,21,-1,0
2002-11-25,2002-11-25 19:17:29.230,-38.49147,175.49197,266.7566,4.856,23,-1,0
2002-12-01,2002-12-01 23:00:42.910,-38.70235,175.98734,110.6935,5.375,21,-1,0
2002-12-07,2002-12-07 05:59:37.790,-40.77826,174.9716,46.9904,5.042,18,-1,0
2002-12-08,2002-12-08 06:33:16.120,-37.49845,177.11772,137.3847,5.412,15,-1,0
2002-12-20,2002-12-20 08:54:58.480,-38.84594,175.10657,261.6076,5.177,23,-1,0
2002-12-24,2002-12-24 07:42:06.470,-41.98547,173.98639,17.753,5.014,25,-1,0
2003-01-15,2003-01-15 23:53:56.180,-40.94435,174.14497,73.2857,4.88,27,-1,0
2003-01-18,2003-01-18 02:10:10.640,-35.56336,179.53641,33.0,5.2,1,-1,0
2003-01-25,2003-01-25 21:30:31.610,-40.4094,176.16472,35.3016,5.2,19,-1,0
2003-02-07,2003-02-07 19:22:27.260,-36.68542,177.19037,232.3951,4.909,16,-1,0
2003-02-12,2003-02-12 11:43:51.070,-37.79583,179.23903,33.0,5.5,8,-1,0
2003-03-15,2003-03-15 10:44:39.600,-38.86646,175.09058,214.3571,4.898,23,-1,0
2003-04-06,2003-04-06 13:39:39.870,-40.53963,173.34254,169.7075,4.886,27,-1,0
2003-04-18,2003-04-18 15:24:54.390,-36.92243,177.54539,156.1211,5.068,15,-1,0
2003-05-05,2003-05-05 18:49:31.150,-38.58218,175.45432,227.5691,5.167,23,-1,0
2003-05-26,2003-05-26 20:52:21.830,-39.8251,174.01546,240.2657,5.266,28,-1,0
2003-05-27,2003-05-27 16:12:13.500,-38.35116,176.34531,146.7543,5.183,21,-1,0
2003-05-31,2003-05-31 07:02:24.410,-38.39887,175.77954,222.424,4.894,22,-1,0
2003-06-27,2003-06-27 21:28:41.590,-45.15668,167.52791,138.33,5.128,32,-1,0
2003-07-09,2003-07-09 16:49:07.850,-38.89512,174.98103,207.6068,4.997,23,-1,0
2003-07-15,2003-07-15 21:39:51.540,-35.89668,178.04327,285.9727,4.851,10,-1,0
2003-07-20,2003-07-20 01:29:34.570,-39.55649,174.43144,216.5336,4.94,28,-1,0
2003-08-03,2003-08-03 11:46:14.640,-40.49393,175.97893,52.2434,5.1,19,-1,0
2003-08-07,2003-08-07 18:17:30.230,-38.32939,176.32715,115.1389,5.324,21,-1,0
2003-08-08,2003-08-08 03:19:52.440,-35.29636,179.00586,235.3448,4.857,10,-1,0
2003-08-21,2003-08-21 12:12:49.860,-45.19286,166.83005,24.3452,7.1,32,73,1
2003-08-21,2003-08-21 12:15:04.000,-45.1959,166.88034,20.0,5.232,32,73,1
2003-08-21,2003-08-21 12:15:20.150,-45.35569,166.4364,20.0,5.488,33,77,1
2003-08-21,2003-08-21 12:15:44.250,-45.00749,166.99036,20.0,5.011,32,73,1
2003-08-21,2003-08-21 12:17:05.980,-45.15507,166.72934,20.0,5.64,32,73,1
2003-08-21,2003-08-21 12:22:09.900,-45.34546,166.85042,20.0,5.094,32,73,1
2003-08-21,2003-08-21 12:25:33.360,-45.32263,166.79482,20.0,4.96,32,73,1
2003-08-21,2003-08-21 12:28:46.830,-45.21917,166.89207,20.0,5.018,32,73,1
2003-08-21,2003-08-21 12:28:55.480,-45.15761,166.89758,20.0,5.529,32,73,1
2003-08-21,2003-08-21 12:30:18.550,-45.22393,166.80168,20.0,4.985,32,73,1
2003-08-21,2003-08-21 12:41:47.920,-45.22326,166.91058,20.0,5.075,32,73,1
2003-08-21,2003-08-21 12:45:40.630,-45.19495,166.94803,24.5543,5.883,32,73,1
2003-08-21,2003-08-21 12:51:00.980,-45.38336,166.77095,20.1431,5.082,33,77,1
2003-08-21,2003-08-21 14:12:27.570,-45.35921,166.81523,23.8345,6.1,33,77,1
2003-08-21,2003-08-21 14:56:45.690,-45.22464,166.87372,20.0,4.861,32,73,1
2003-08-21,2003-08-21 15:12:19.430,-45.33251,166.84041,20.0,4.913,32,73,1
2003-08-21,2003-08-21 16:50:04.250,-45.03076,167.09016,20.0,5.003,32,73,1
2003-08-21,2003-08-21 17:55:43.500,-45.37767,166.81897,20.0,4.886,33,77,1
2003-08-21,2003-08-21 19:56:22.530,-45.28997,166.80202,20.0,5.3,32,73,1
2003-08-21,2003-08-21 23:11:32.000,-45.24323,166.90094,20.0,4.879,32,73,1
2003-08-22,2003-08-22 00:02:21.750,-45.06562,166.96577,20.0,5.2,32,73,1
2003-08-22,2003-08-22 12:08:43.750,-45.21588,166.63062,20.0,4.861,32,73,1
2003-08-22,2003-08-22 15:29:33.350,-45.18609,166.9908,20.0,5.0,32,73,1
2003-08-23,2003-08-23 09:13:54.030,-45.30721,166.92171,27.5433,5.5,32,73,1
2003-08-23,2003-08-23 10:17:02.850,-45.25013,166.91238,26.2388,4.874,32,73,1
2003-08-24,2003-08-24 14:46:52.990,-45.20613,166.93816,21.8442,4.9,32,74,1
2003-08-24,2003-08-24 16:52:28.020,-45.09937,166.89191,21.2565,4.918,32,74,1
2003-08-25,2003-08-25 03:36:30.490,-45.1197,166.96486,19.5577,4.969,32,74,1
2003-08-26,2003-08-26 23:56:27.050,-45.46336,166.6344,20.3025,5.4,33,-1,0
2003-08-27,2003-08-27 01:29:40.110,-45.48821,166.67938,16.9034,5.1,33,-1,0
2003-08-27,2003-08-27 01:42:54.240,-45.31444,166.94679,23.5951,5.4,32,-1,0
2003-09-04,2003-09-04 08:40:44.070,-45.1936,166.92503,23.1262,5.5,32,-1,0
2003-09-04,2003-09-04 10:49:23.430,-45.33016,166.86638,21.8572,4.851,32,-1,0
2003-09-11,2003-09-11 17:56:24.010,-45.27073,166.73161,22.5506,4.9,32,-1,0
2003-09-17,2003-09-17 00:19:22.170,-38.01164,177.44714,79.5773,4.994,14,-1,0
2003-09-17,2003-09-17 13:23:11.390,-38.06695,176.1076,200.901,4.95,22,-1,0
2003-09-24,2003-09-24 11:48:05.980,-45.16919,166.86584,20.0,4.852,32,-1,0
2003-09-27,2003-09-27 10:04:36.010,-38.20626,176.29666,162.9056,5.244,21,-1,0
2003-09-28,2003-09-28 08:12:37.970,-45.17562,167.00354,20.0,4.884,32,-1,0
2003-09-30,2003-09-30 19:37:49.660,-45.63585,166.92747,10.1495,5.5,33,-1,0
2003-10-05,2003-10-05 10:50:24.490,-37.89194,176.05923,289.2328,5.42,22,-1,0
2003-10-05,2003-10-05 14:59:08.730,-37.47287,176.59851,214.7325,4.915,16,-1,0
2003-10-10,2003-10-10 07:20:07.980,-44.87155,166.6503,19.6033,4.919,32,-1,0
2003-10-19,2003-10-19 03:59:17.580,-44.97614,167.13612,21.3012,5.181,32,-1,0
2003-11-02,2003-11-02 05:32:14.130,-45.2039,166.31323,17.1347,6.4,33,-1,0
2003-11-02,2003-11-02 11:24:29.660,-36.78001,179.32001,10.0,5.0,8,-1,0
2003-11-02,2003-11-02 13:58:07.810,-45.41725,166.12044,20.0,5.2,33,-1,0
2003-11-05,2003-11-05 16:04:19.060,-46.2111,165.83441,33.0,5.198,33,-1,0
2003-11-06,2003-11-06 09:06:05.200,-38.97844,175.08151,200.3819,5.133,23,-1,0
2003-11-24,2003-11-24 07:43:48.330,-37.51037,176.65959,195.7977,5.516,15,-1,0
2004-02-19,2004-02-19 05:47:52.550,-37.77335,176.36469,187.4274,4.985,22,-1,0
2004-03-12,2004-03-12 23:36:37.310,-39.05866,174.94211,214.44,5.098,23,-1,0
2004-03-25,2004-03-25 00:22:51.880,-38.82455,174.55843,572.9429,4.86,23,-1,0
2004-05-01,2004-05-01 14:14:12.000,-37.9066,176.05032,262.2599,4.963,22,-1,0
2004-05-05,2004-05-05 05:46:58.020,-37.74432,176.53223,187.8819,5.136,15,-1,0
2004-07-12,2004-07-12 22:27:51.700,-39.80765,174.03012,197.4921,4.852,28,-1,0
2004-07-18,2004-07-18 03:58:06.060,-38.01088,176.49699,5.0,4.9,12,53,1
2004-07-18,2004-07-18 04:22:22.720,-38.00536,176.51411,5.0,5.4,12,53,1
2004-07-18,2004-07-18 04:22:54.040,-37.99511,176.54749,5.0,4.897,12,53,1
2004-07-18,2004-07-18 06:40:15.560,-37.99303,176.54918,5.0,4.9,12,53,1
2004-07-20,2004-07-20 06:28:46.040,-38.98918,174.76489,578.4744,5.194,23,-1,0
2004-09-18,2004-09-18 19:20:12.870,-35.20177,178.93393,219.1425,5.019,10,-1,0
2004-10-16,2004-10-16 20:07:41.970,-37.59258,176.57024,246.1532,4.925,16,-1,0
2004-10-25,2004-10-25 11:45:08.420,-35.14567,178.43748,33.0,4.9,1,-1,0
2004-11-15,2004-11-15 06:18:27.040,-37.6578,176.33873,290.1798,5.064,22,-1,0
2004-11-22,2004-11-22 20:26:32.090,-46.60614,165.31691,12.0,7.0,31,-1,0
2004-12-19,2004-12-19 08:34:11.350,-46.30862,164.98517,33.0,5.535,31,-1,0
2005-01-18,2005-01-18 08:36:04.240,-41.46338,175.78934,18.7637,5.2,18,-1,0
2005-01-18,2005-01-18 09:26:00.060,-41.46357,175.80118,17.9664,4.9,18,-1,0
2005-01-20,2005-01-20 18:56:31.420,-41.09117,175.05261,30.8473,5.3,18,-1,0
2005-01-31,2005-01-31 17:31:53.290,-41.45723,175.76167,19.8533,5.1,18,-1,0
2005-02-03,2005-02-03 13:58:35.980,-37.46915,176.59991,210.7889,4.9,16,-1,0
2005-03-13,2005-03-13 15:08:13.130,-40.17884,173.67229,142.9413,5.3,27,-1,0
2005-03-14,2005-03-14 08:04:35.930,-45.07933,166.80919,5.0,5.2,32,-1,0
2005-05-02,2005-05-02 15:35:37.880,-43.94117,168.97467,15.0041,5.4,32,-1,0
2005-05-02,2005-05-02 15:40:04.470,-43.95123,169.03773,10.1068,5.0,32,-1,0
2005-05-03,2005-05-03 15:51:51.740,-38.22597,179.44234,12.0,4.9,13,-1,0
2005-05-13,2005-05-13 17:07:58.500,-38.21132,179.47336,12.0,5.3,8,-1,0
2005-05-15,2005-05-15 00:05:26.480,-38.24965,179.3779,5.0,5.0,13,-1,0
2005-06-05,2005-06-05 20:03:02.720,-36.82661,-179.3047,33.0,5.19,8,-1,0
2005-06-14,2005-06-14 22:33:25.290,-35.19287,178.89113,214.7367,5.1,10,-1,0
2005-06-19,2005-06-19 01:45:42.270,-39.17406,174.90886,207.1385,5.034,23,-1,0
2005-06-20,2005-06-20 04:55:16.240,-36.98627,177.04633,202.9064,5.606,16,-1,0
2005-07-13,2005-07-13 10:23:08.510,-36.09107,-179.76904,33.0,4.961,2,-1,0
2005-07-31,2005-07-31 02:08:58.790,-38.38876,175.99031,192.6762,5.399,22,-1,0
2005-08-30,2005-08-30 17:34:10.210,-35.73436,178.52005,12.0,5.1,1,-1,0
2005-10-14,2005-10-14 08:27:38.020,-35.15864,179.42128,263.0043,5.7,10,-1,0
2005-10-15,2005-10-15 00:17:36.660,-36.43443,177.41377,256.0226,4.951,17,-1,0
2005-11-06,2005-11-06 13:27:57.970,-48.891,164.836,73.9,5.4,31,-1,0
2005-11-08,2005-11-08 22:51:53.510,-37.58774,176.29129,291.6027,5.579,16,-1,0
2006-01-28,2006-01-28 06:02:42.480,-38.5764,175.82693,164.363,4.9,21,-1,0
2006-02-06,2006-02-06 17:20:12.780,-38.04645,176.02388,192.0361,4.9,22,-1,0
2006-02-15,2006-02-15 12:15:56.880,-40.21284,173.42439,172.7691,5.0,28,-1,0
2006-02-18,2006-02-18 06:44:23.460,-37.80935,176.32503,194.6555,5.052,22,-1,0
2006-03-04,2006-03-04 15:14:28.520,-39.2402,175.87294,67.5095,4.893,20,-1,0
2006-04-08,2006-04-08 15:41:39.230,-38.3619,176.03108,155.5518,5.299,21,-1,0
2006-04-15,2006-04-15 07:14:43.150,-47.04097,165.70096,33.0,5.0,31,-1,0
2006-05-09,2006-05-09 14:07:55.570,-37.41771,176.82816,237.6024,4.983,16,-1,0
2006-06-04,2006-06-04 12:43:06.700,-36.86381,177.48744,186.0846,4.891,15,-1,0
2006-06-14,2006-06-14 20:33:46.410,-37.69843,-179.52534,33.0,5.0,8,-1,0
2006-06-15,2006-06-15 15:12:51.550,-36.93438,176.94814,271.9198,4.86,16,-1,0
2006-06-18,2006-06-18 02:06:04.280,-38.56436,175.84822,150.6645,4.934,21,-1,0
2006-07-02,2006-07-02 07:28:50.660,-37.20028,177.34789,163.3686,4.9,15,-1,0
2006-07-08,2006-07-08 11:27:17.720,-39.17957,176.82281,32.7888,5.2,20,-1,0
2006-07-14,2006-07-14 00:54:02.910,-40.74918,-179.44746,33.0,5.245,19,-1,0
2006-08-13,2006-08-13 04:29:25.800,-41.76392,172.65234,94.1278,5.2,26,-1,0
2006-09-07,2006-09-07 17:31:18.390,-39.02817,175.26712,145.6875,5.037,21,-1,0
2006-09-11,2006-09-11 06:02:43.700,-41.27137,172.70906,183.0447,5.19,26,-1,0
2006-11-15,2006-11-15 22:56:14.230,-38.09965,176.3094,160.2103,4.934,22,-1,0
2006-11-28,2006-11-28 18:54:51.450,-38.15992,176.86185,84.1776,4.9,13,-1,0
2006-12-07,2006-12-07 09:44:22.420,-37.16845,177.26111,147.6772,4.909,15,-1,0
2007-01-18,2007-01-18 03:34:14.310,-39.54107,175.85541,50.8535,4.9,19,-1,0
2007-02-09,2007-02-09 13:51:03.430,-36.2064,177.51166,274.9579,5.142,17,-1,0
2007-03-28,2007-03-28 11:13:51.310,-37.83238,176.78694,176.4345,4.979,15,-1,0
2007-04-28,2007-04-28 23:55:50.350,-37.2154,176.87416,218.4011,4.925,16,-1,0
2007-06-09,2007-06-09 14:01:10.620,-40.25284,173.52403,189.4859,4.868,28,-1,0
2007-07-13,2007-07-13 12:47:03.490,-39.69335,173.99179,233.7956,5.109,28,-1,0
