date,time,latitude,longitude,depth,magnitude
2018-06-01,04:52:31.59,-33.24996948,-178.5927124,33.0,6.008379266
2018-06-16,06:32:23.83,-33.02096939,-177.4426422,33.0,5.125952174
2018-06-22,06:21:00.80,-40.30649185,176.5974731,16.73214149,4.902052978
2018-07-10,21:43:58.93,-39.36366272,175.4912109,74.56724548,4.888147185
2018-07-22,03:14:44.63,-41.2063942,173.5365601,72.5447464,5.210893459
2018-07-30,20:44:24.62,-32.75921631,-179.7181396,325.9992676,5.067490564
2018-08-02,13:01:23.05,-34.84807205,-178.4430237,33.0,5.922524441
2018-08-12,02:35:11.68,-47.30379486,165.6135712,12.0,4.995791765
2018-09-08,01:58:38.49,-35.44585419,-179.6884766,60.0,5.087433564
2018-09-09,01:52:57.34,-32.54943466,-179.6317291,288.9168701,5.184431829
2018-09-10,04:18:54.55,-32.46209717,-177.5817719,126.3617325,6.699091973
2018-09-10,04:33:08.17,-32.33143234,-177.9925842,126.0132523,5.088126889
2018-09-10,04:56:14.96,-32.38307571,-178.1817627,152.8888245,4.931520461
2018-09-10,05:06:07.70,-32.30138779,-178.4099884,93.70110321,5.421763125
2018-09-10,06:31:38.86,-32.34006119,-178.1040497,120.0,5.272280165
2018-09-13,17:34:10.96,-34.85327148,-178.9168243,102.0,4.944176332
2018-10-06,09:37:15.89,-44.43523788,167.8302917,5.0,5.159442978
2018-10-25,04:14:57.72,-33.08150864,-179.3765411,33.0,5.380737591
2018-10-30,02:13:41.64,-39.03258514,175.0074615,207.1490631,6.157347539
2018-11-03,20:03:45.65,-39.09737778,-179.3937531,33.0,5.292749494
2018-11-05,20:02:05.74,-34.11849976,-177.2445068,33.0,4.949304477
2018-11-13,15:48:59.58,-32.33117294,-179.3151093,345.4573669,4.943520445
2018-11-24,23:42:38.00,-47.97293472,165.4424591,12.0,5.797087519
2018-11-26,09:57:00.93,-47.85105515,165.5044708,12.0,5.131232833
2018-11-28,13:00:15.18,-47.73537445,165.4589081,12.0,5.273060639
2018-11-30,04:17:19.83,-45.74363327,166.5857239,5.0,5.147880152
2018-12-15,23:47:39.60,-32.50779724,-177.8124237,12.0,5.462885172
2018-12-16,19:57:46.10,-33.49126434,-179.8592682,332.6730957,5.009481082
2018-12-21,09:20:21.14,-32.60964966,179.9937134,33.0,4.898341281
2018-12-24,13:12:07.27,-34.57077789,179.7338104,185.9558716,5.02585496
2019-01-03,03:25:50.86,-47.86559677,165.2565155,33.0,4.86071538
2019-01-09,15:05:08.44,-32.7488327,-179.2429199,33.0,5.467142729
2019-01-13,14:33:55.34,-32.57692337,-179.3586426,12.0,4.994494968
2019-01-22,19:05:56.45,-32.3775444,-179.6612701,311.742157,5.002390719
2019-01-23,07:06:56.27,-33.36169052,-178.0365448,33.0,5.390941592
2019-01-23,07:09:04.25,-39.85825729,175.0288391,95.47974396,4.882448441
2019-01-24,08:42:49.56,-33.02761459,-177.90271,33.0,5.162178259
2019-02-03,06:11:52.16,-33.86947632,-178.6792297,33.0,5.114664972
2019-02-06,03:54:24.48,-32.73262024,-179.1794739,33.0,5.535781065
2019-02-11,04:58:02.75,-33.04860306,179.898941,33.0,4.98177787
2019-02-18,17:10:36.35,-32.58735657,-177.8010864,0.0,4.98440385
2019-02-22,05:27:29.73,-34.58219147,-179.6615143,33.0,4.883415724
2019-02-28,19:55:39.96,-37.57907867,178.8593597,23.6829567,5.015705829
2019-03-06,17:22:03.57,-32.61811066,-179.9962921,10.0,4.85458146
2019-03-07,15:27:29.87,-32.61909103,-177.7353516,12.0,5.736846286
2019-03-07,16:29:05.55,-32.60002136,-177.3778992,33.0,5.700998892
2019-03-07,19:59:51.27,-32.57705307,-177.8526764,33.0,4.95963067
2019-03-08,11:57:13.97,-32.29589462,-177.3547974,12.0,5.50171733
2019-03-08,16:45:03.32,-32.28778839,-177.2371979,12.0,4.921981162
2019-03-10,03:42:39.38,-34.73959732,-178.794693,12.0,4.852272028
2019-03-10,03:47:55.98,-34.73132324,-178.8340454,12.0,4.995255387
2019-03-15,15:47:50.43,-32.44211197,-177.6015015,12.0,4.872995444
2019-03-20,08:03:25.54,-33.90138245,-179.3680267,12.0,4.865003973
2019-03-20,23:11:23.85,-32.52402496,-177.3888702,12.0,5.188426162
2019-03-23,08:28:32.96,-32.48918152,-177.7229767,12.0,4.855072348
2019-03-25,23:25:20.87,-33.4503746,-178.4910889,12.0,5.503449048
2019-04-06,12:42:50.04,-45.37639236,167.19104,64.47910309,5.211648282
2019-04-12,03:34:32.02,-33.99568939,179.9403076,12.0,5.035198687
2019-04-16,13:26:58.92,-32.61686325,-178.7897644,12.0,4.881532441
2019-04-16,16:01:16.30,-32.70505905,-178.7776489,12.0,5.343404781
2019-04-16,16:42:50.62,-32.4027977,-179.2525024,12.0,4.982310165
2019-04-20,01:45:46.65,-32.64287567,-179.1800995,128.775177,5.431265941
2019-04-25,13:36:38.70,-33.28404617,-178.3994446,33.0,4.996497386
2019-04-27,18:10:47.38,-37.1343956,179.0045776,12.0,5.166627761
2019-05-06,12:36:14.77,-33.12574005,179.9345398,12.0,5.132932773
2019-05-11,16:06:15.51,-34.80778503,-179.8937683,86.0,5.712330247
2019-05-13,02:10:59.81,-32.93375015,-178.0311432,33.0,5.579082673
2019-05-14,11:16:38.30,-39.22633362,178.5570526,29.10247993,5.022110689
2019-05-21,19:05:54.19,-34.61968613,-179.3140564,12.0,5.083880998
2019-05-23,06:57:16.46,-34.77301025,-178.3375397,33.0,4.877019566
2019-06-03,17:24:38.67,-37.12293243,179.0472107,12.0,4.919813124
2019-06-08,15:24:08.72,-44.34041977,168.1524353,5.0,5.52366011
2019-06-14,03:01:33.40,-33.66671753,-179.5843048,12.0,4.920769868
2019-06-17,07:37:03.43,-33.20206451,-178.0176086,33.0,4.926761969
2019-06-18,03:45:42.86,-32.77559662,-177.6547089,33.0,5.182467388
2019-06-18,07:20:20.53,-33.61330414,-177.7896423,33.0,5.506992562
2019-06-18,09:56:42.47,-33.62650299,-178.3100891,12.0,5.077178979
2019-06-19,23:47:18.17,-33.50328445,-178.691803,33.0,5.020945766
2019-06-20,00:04:29.28,-33.95652771,-178.3828278,12.0,5.196117973
2019-06-20,05:24:42.29,-33.65339279,-178.3130646,33.0,5.15812723
2019-06-20,20:07:57.93,-33.42803574,-178.6549683,33.0,4.892379453
2019-06-20,23:15:12.50,-33.79676819,179.7279053,33.0,5.163504086
2019-06-21,05:34:21.31,-33.63613129,-178.27771,33.0,5.172947192
2019-06-25,20:10:31.63,-32.8994751,-177.8225098,33.0,4.913579817
2019-06-27,05:08:16.25,-32.99568939,-177.5473022,33.0,4.93247691
2019-06-27,05:15:40.47,-32.91795349,-178.0563812,33.0,5.101748562
2019-06-28,12:40:00.35,-33.89419174,-178.361145,33.0,4.880724753
2019-07-05,22:30:50.06,-33.19810104,-179.0695038,12.0,5.212750572
2019-07-06,17:52:18.38,-32.83515549,-178.0956573,12.0,5.437340773
2019-07-07,06:34:24.94,-32.54171753,-177.857193,12.0,5.257896033
2019-07-07,07:53:31.14,-33.87715912,179.4638824,12.0,5.196174516
2019-07-12,00:16:52.02,-34.03355026,179.7676239,12.0,5.068412238
2019-07-12,07:17:43.04,-34.08280182,179.2280884,12.0,4.971209495
2019-07-12,09:29:25.13,-33.17282104,-178.2218628,12.0,4.92106469
2019-07-17,18:28:11.27,-47.56822586,165.3603668,33.0,5.129673483
2019-07-23,23:08:52.48,-33.94016266,-179.1854553,12.0,5.842527681
2019-07-26,10:02:20.40,-37.26575089,176.8227844,221.9208221,4.972003807
2019-07-30,18:37:45.35,-33.58619308,-178.6397247,12.0,4.86364228
2019-08-04,00:11:09.19,-47.90458679,165.7827148,33.0,5.657353601
2019-08-07,03:42:39.98,-32.77724838,-178.9030151,257.3860168,4.886093711
2019-08-08,16:32:56.50,-33.21574402,-179.6873627,12.0,5.203497547
2019-08-09,23:13:34.14,-34.17587662,-179.5027161,12.0,4.957636109
2019-08-11,20:44:36.20,-41.21015549,172.7803497,102.1279449,5.152679066
2019-08-12,10:35:27.75,-44.51518631,167.858551,12.0,5.512261171
2019-08-31,12:28:48.16,-32.72679138,-177.7574158,33.0,5.048002018
2019-09-02,16:59:10.16,-32.59035492,-177.5722656,12.0,4.93882239
2019-09-03,10:15:28.84,-32.57286835,-179.9776764,12.0,5.512378598
2019-09-04,07:02:52.38,-38.8513298,175.9097595,5.0,5.018913848
2019-09-04,09:13:46.62,-36.81230545,178.6161499,12.0,4.989935611
2019-09-12,07:08:08.52,-32.36865997,-178.274292,33.0,5.477140636
2019-09-13,07:56:52.85,-33.82809067,-179.0330353,12.0,5.248651198
2019-09-17,11:05:32.26,-32.39574814,178.9442902,12.0,4.872433495
2019-09-21,19:34:56.28,-34.02609634,-178.2363739,12.0,4.91017149
2019-09-27,17:26:23.60,-33.495224,-177.9804535,33.0,5.293086574
2019-10-01,05:16:41.16,-39.15775299,177.7724152,22.00417519,5.652114377
2019-10-03,07:59:22.88,-33.86747742,-178.8900146,33.0,5.214962363
2019-10-03,17:46:34.24,-32.62074661,-178.5422058,33.0,4.893773774
2019-10-07,03:29:48.36,-38.26429367,177.3336639,38.14467239,5.282344604
2019-10-09,20:22:49.35,-35.01733017,-178.8490143,12.0,5.152134512
2019-10-14,01:44:15.43,-32.38805389,-179.3248291,318.070282,5.281192157
2019-10-24,08:53:37.45,-44.6741333,167.4391632,5.0,5.62728772
2019-10-27,16:44:41.02,-37.87695694,176.0878906,275.6353455,5.024724974
2019-11-03,16:07:28.29,-34.9329071,179.8477325,73.94549561,5.702511366
2019-11-09,08:53:49.83,-34.8384552,-179.3690948,12.0,4.905178926
2019-11-13,20:58:39.36,-32.59490585,-178.0403137,12.0,4.894447244
2019-11-23,16:34:46.12,-37.41582108,177.2585602,115.045372,5.853862141
2019-12-07,22:33:04.30,-35.27885437,178.6009521,161.0231628,4.925923552
2019-12-09,23:58:01.90,-38.87031174,178.0682831,29.01327896,5.386604292
2019-12-14,06:12:36.87,-39.25822449,176.1366882,44.8106575,4.874175827
2019-12-14,10:57:56.45,-32.68664551,-177.354538,33.0,5.061495789
2019-12-15,09:52:23.82,-37.44716644,177.2119751,133.8652802,4.983322607
2019-12-24,13:38:21.64,-32.40873337,-179.6452789,281.548584,5.385519515
2019-12-29,14:16:52.18,-33.04785156,-178.0753784,12.0,5.054294333
2019-12-30,17:31:35.16,-33.3528595,-178.3865662,12.0,4.986898414
2019-12-30,17:47:41.50,-33.45724869,-178.1457977,12.0,5.250199283
2019-12-31,02:02:58.70,-33.34157562,-177.8274231,33.0,5.214532094
2020-01-01,18:09:24.88,-32.41576767,-179.5105591,361.987854,4.915465041
2020-01-01,19:28:46.78,-32.95381546,-177.544754,12.0,5.298679028
2020-01-01,20:01:25.04,-33.26741791,-177.8507843,12.0,5.347527728
2020-01-01,20:38:21.66,-32.92629623,-178.6964264,10.0,5.30710721
2020-01-01,21:32:50.97,-33.14631271,-178.4379272,10.0,5.074916614
2020-01-04,07:18:19.65,-36.73994064,176.9446106,309.0535889,4.871384692
2020-01-15,14:36:51.32,-33.49155426,-178.0221405,12.0,4.974620313
2020-01-25,10:45:12.35,-40.62136841,174.552597,63.65792084,5.359222441
2020-01-25,19:24:52.11,-35.59539795,-179.1864471,33.0,5.349764009
2020-01-25,21:20:05.88,-35.59558868,-178.9559326,33.0,5.322715962
2020-01-26,09:43:35.58,-35.74417877,-179.2729492,33.0,5.48606234
2020-01-26,09:44:10.45,-35.90116119,-179.1434937,33.0,5.184312429
2020-02-04,09:47:26.30,-37.62953568,176.5458221,256.934021,5.527395486
2020-02-05,04:49:27.59,-32.76561356,-177.6006012,33.0,5.045289596
2020-02-11,15:02:14.64,-33.01377106,-178.1899109,0.0,5.058708222
2020-02-17,00:28:12.49,-33.28053665,-179.2092438,33.0,5.997481828
2020-02-20,06:35:29.50,-34.35491562,-178.440155,147.6123047,5.253571421
2020-02-22,23:28:04.12,-33.68085861,-177.7571869,33.0,4.997887899
2020-02-24,10:14:22.76,-44.71028137,167.4463806,5.0,5.152573398
2020-03-05,20:39:33.66,-32.64282227,-178.0335083,12.0,5.177189705
2020-03-11,01:01:45.98,-32.62435532,-177.4933929,33.0,5.515511408
2020-03-14,10:05:08.85,-36.34773254,179.4497528,12.0,5.9899275
2020-03-15,14:22:37.84,-37.57616043,177.5291595,73.20803833,5.026609161
2020-03-15,15:28:58.86,-42.67739105,172.7736816,8.131281853,5.091373184
2020-03-18,16:56:23.04,-36.49711609,179.1548767,33.0,5.057271571
2020-03-20,01:36:08.30,-34.44536209,-178.5306854,12.0,5.441349441
2020-03-22,17:02:41.11,-34.13132477,-179.11763,33.0,5.399934242
2020-04-20,04:22:58.99,-32.39331436,179.0193787,12.0,4.860244011
2020-04-26,22:52:11.81,-44.99587631,167.536087,71.31930542,5.228785222
2020-05-24,19:53:33.27,-40.44614029,174.9778137,36.52345657,5.84628854
2020-05-26,00:34:04.11,-40.47169113,174.9823761,34.31409836,5.396372366
2020-05-29,20:14:54.70,-32.58013916,-177.9142761,33.0,5.500643668
2020-05-30,10:56:54.58,-40.44482422,175.0029907,35.7023735,5.021253394
2020-05-31,02:35:49.97,-38.70614624,174.0466614,5.0,4.949449532
2020-06-09,06:43:01.97,-32.78885269,-178.1549225,12.0,5.363587738
2020-06-12,07:11:16.07,-33.19805145,-178.6194916,12.0,4.878744811
2020-06-12,07:29:17.92,-44.43654251,167.7835083,5.0,5.247430022
2020-06-15,17:29:46.14,-37.81667709,177.5600433,28.76068306,4.939622054
2020-06-18,12:49:49.89,-33.4619751,-177.4386749,10.0,7.394644571
2020-06-18,13:20:56.88,-33.77971649,-177.9757233,12.0,5.317746545
2020-06-18,13:43:59.43,-33.13022995,-178.0176086,33.0,5.428665009
2020-06-18,13:57:12.57,-32.94255829,-178.3265533,12.0,4.938206518
2020-06-18,14:23:31.43,-32.95070267,-178.4567108,12.0,4.945533265
2020-06-18,14:32:51.89,-33.09494019,-178.2639923,12.0,4.932049102
2020-06-18,14:39:44.85,-32.68884659,-178.618103,12.0,4.997542504
2020-06-18,14:52:49.57,-33.03812027,-177.9958649,12.0,5.176976677
2020-06-18,15:06:13.82,-33.37292099,-177.8084106,12.0,5.747502701
2020-06-18,15:23:47.91,-32.84508514,-178.5138702,12.0,4.873572636
2020-06-18,16:11:33.86,-33.30064774,-177.2011719,12.0,5.83904731
2020-06-18,16:17:10.18,-33.25988007,-178.3216248,12.0,5.170758756
2020-06-18,19:11:50.63,-33.63560486,-178.0254059,10.0,5.620741593
2020-06-18,19:32:48.23,-32.71719742,-178.0384369,12.0,5.050685662
2020-06-18,19:34:10.06,-33.40441513,-177.9277344,12.0,5.33138908
2020-06-18,22:03:30.89,-32.93205643,-178.5448303,12.0,5.205451498
2020-06-18,22:59:07.98,-33.09115601,-179.4107666,12.0,4.886566949
2020-06-18,23:16:43.89,-33.17857742,-178.481842,12.0,4.897872071
2020-06-19,00:38:49.37,-33.75383759,-178.3039398,12.0,5.817036024
2020-06-19,07:57:42.38,-33.41517258,-178.0218811,12.0,4.882569846
2020-06-19,08:41:01.53,-33.35128403,-178.9507904,12.0,4.92412593
2020-06-19,13:15:33.93,-32.58041,-177.734024,12.0,4.888871591
2020-06-19,17:10:33.33,-33.50738144,-178.3126373,12.0,5.255463716
2020-06-19,17:14:41.47,-32.28904724,-178.3063202,12.0,5.07444453
2020-06-19,20:08:31.57,-32.42002106,-177.78508,0.0,5.475055265
2020-06-19,21:12:45.58,-33.16042328,-178.9289093,12.0,5.049651019
2020-06-19,21:36:50.83,-33.86144257,-178.3638306,12.0,5.247068703
2020-06-19,23:51:12.38,-32.9468689,-178.1733093,12.0,5.115767032
2020-06-20,03:59:30.00,-34.7,-178.28,12.0,5.15439419
2020-06-20,22:06:12.02,-34.15927505,-178.2045135,12.0,5.057211144
2020-06-20,23:28:43.69,-33.59477997,-178.336731,12.0,4.997982057
2020-06-21,00:08:56.95,-33.88412476,-178.8045959,12.0,5.027195005
2020-06-21,00:14:29.89,-33.83889389,-178.3225708,12.0,4.90427602
2020-06-21,01:36:52.19,-33.73345947,-178.5973816,12.0,5.034886449
2020-06-21,13:01:15.94,-33.01324844,-178.1911621,12.0,5.003584322
2020-06-22,14:26:20.08,-33.99382782,-178.2390289,12.0,4.897262875
2020-06-22,14:29:12.07,-34.14912796,-177.6598358,12.0,5.409774237
2020-06-22,17:03:48.43,-33.42228317,-177.4332123,12.0,4.973302493
2020-06-22,18:11:11.76,-33.64926147,-178.2262573,12.0,5.563775704
2020-06-22,19:26:57.45,-33.31481171,-178.5908508,12.0,4.875507599
2020-06-23,22:22:41.68,-33.40962219,-177.4899597,12.0,4.896604039
2020-06-24,02:02:41.31,-33.97808838,-178.2773285,12.0,5.281558111
2020-06-24,06:41:05.53,-33.99495316,-177.9756012,12.0,5.289325794
2020-06-24,22:20:01.69,-44.61588669,167.4815063,5.0,5.888094491
2020-06-26,20:41:34.03,-38.42023087,176.1882172,107.1994019,4.898023306
2020-06-27,06:14:39.78,-33.56956482,-178.0673523,12.0,4.955879159
2020-06-27,18:29:02.07,-33.37101746,-177.8996582,12.0,5.271867034
2020-06-30,01:28:04.45,-33.14421844,-177.5469818,118.2245026,4.85114723
2020-06-30,05:44:51.07,-33.93377304,-177.4160461,12.0,5.112996347
2020-07-02,07:13:05.85,-33.37512589,-177.9328003,12.0,5.109476959
2020-07-08,11:05:48.78,-32.56403351,-179.0095367,12.0,4.942914796
2020-07-13,08:13:23.23,-33.48927689,-177.7116241,12.0,5.560670736
2020-07-14,04:16:55.76,-33.44039154,-178.5451813,12.0,5.53082394
2020-07-15,09:29:28.38,-33.57164764,-178.6935577,12.0,4.939282672
2020-07-16,13:56:27.02,-33.1790657,-177.7537537,12.0,4.851914659
2020-07-18,12:00:45.97,-33.13096237,-178.6128082,12.0,5.416055708
2020-07-18,13:38:02.64,-32.66169739,-179.3787231,12.0,5.692197433
2020-07-22,14:42:04.83,-32.29512787,179.9960938,359.2295532,4.944809985
2020-07-30,06:04:39.04,-32.79387283,-178.5118713,12.0,5.540767797
2020-08-01,12:15:52.54,-33.92388153,-178.8489227,12.0,5.058537758
2020-08-03,02:56:07.03,-35.00564957,-179.8136292,12.0,5.061538535
2020-08-03,09:19:56.80,-32.82069778,-179.4477692,12.0,5.702148646
2020-08-04,05:28:19.76,-33.42343903,-177.9888,106.0982285,4.877172088
2020-08-05,03:14:48.41,-32.69254303,-178.3744965,12.0,4.927663462
2020-08-09,12:15:28.84,-34.31938553,-177.9326019,12.0,5.193804348
2020-08-10,09:06:54.28,-33.08108521,-177.7006989,33.0,5.156080388
2020-08-11,09:47:16.17,-32.45416641,-179.4612732,260.5223999,4.863564835
2020-08-12,10:16:45.14,-44.62689972,167.4944153,5.0,5.424126782
2020-08-13,01:51:49.88,-33.60799026,-177.6575165,12.0,4.889742094
2020-08-17,01:07:51.76,-33.19898224,-177.5279846,33.0,5.044605516
2020-08-28,15:47:04.25,-36.77912521,177.0865936,5.319799423,5.259493282
2020-09-03,10:13:00.60,-41.8144455,172.7051086,63.92506027,5.422321536
2020-09-04,10:39:49.85,-32.79175568,-177.6418915,12.0,5.408251607
2020-09-13,11:47:18.26,-33.10655594,-177.9454041,12.0,5.940843026
2020-09-13,21:44:19.93,-32.9853096,-178.2385864,12.0,5.302349271
2020-09-16,00:26:01.77,-33.05263519,-178.1459961,33.0,5.134987665
2020-09-16,15:08:19.93,-33.44900131,-178.342453,12.0,5.11154664
2020-09-25,07:42:48.29,-32.98751068,-177.4594727,12.0,5.146932163
2020-09-27,03:47:23.86,-39.19163132,174.9134827,22.60039139,5.154200548
2020-09-29,00:17:38.26,-33.57656479,-178.3202515,12.0,5.316671207
2020-09-29,05:48:44.38,-33.84548187,-178.9604797,12.0,5.264928507
2020-10-01,17:20:28.06,-48.75247574,165.006424,12.0,5.044712074
2020-10-04,18:58:45.86,-33.16159058,-177.2909698,12.0,5.369918145
2020-10-21,20:56:35.55,-34.49693298,179.6625824,12.0,4.890039684
2020-11-03,00:49:26.35,-32.38216019,-179.2870331,309.4492188,5.324730498
2020-11-04,19:14:25.87,-32.98454285,-178.8366089,33.0,5.558229869
2020-11-20,12:43:16.52,-39.34231186,175.019989,127.0991745,4.969512337
2020-11-21,18:00:54.26,-47.48260117,165.6825104,5.0,5.097762693
2020-11-23,22:30:29.99,-33.87943649,-178.840683,12.0,5.264464462
2020-11-25,21:24:35.47,-33.30865097,-178.6439514,12.0,5.067924459
2020-11-27,14:50:05.85,-33.03833008,-178.0760956,61.55376053,5.293087596
2020-11-29,06:22:51.88,-33.04451752,-177.8642883,33.0,5.387151684
2020-12-06,00:58:45.32,-32.7991066,-178.3696899,130.8984375,4.867607683
2020-12-10,20:42:05.27,-33.28688431,-178.8385162,33.0,6.340384833
2020-12-11,06:35:26.25,-33.34908676,-178.5231628,33.0,4.850131682
2020-12-11,15:29:56.08,-33.04397583,-178.7545319,12.0,5.576655813
2020-12-18,20:49:11.99,-32.85420227,-178.3431549,12.0,5.663130742
2020-12-24,20:04:09.48,-32.30528259,-177.767395,20.0,5.540955724
2021-01-05,20:09:21.72,-32.66397858,-179.2568054,12.0,5.103375305
2021-01-18,17:40:20.19,-33.68193054,-178.937088,33.0,5.901906443
2021-01-21,13:51:19.80,-45.14163971,166.9096832,21.08911896,4.983855631
2021-01-22,16:23:37.19,-33.53194427,-178.2370605,58.498703,5.975689097
2021-01-23,01:29:52.02,-33.37104034,-179.0030212,77.0,4.915032476
2021-01-24,19:12:34.62,-38.08624268,176.493927,5.0,4.906125929
2021-02-07,17:49:18.42,-32.62695694,-179.3119659,268.3125305,5.164930116
2021-02-08,06:40:12.81,-34.96983719,-179.5215607,184.6898956,5.238356816
2021-02-08,23:13:29.59,-33.74025345,-179.2184601,150.0,5.317893449
2021-02-12,03:54:11.03,-40.16785812,174.1063995,121.2544785,4.903423832
2021-02-17,04:51:48.50,-32.46097565,-178.1694946,100.0,4.916362867
2021-02-19,06:14:40.93,-32.28811264,-177.9488831,33.0,5.638397854
2021-02-23,04:07:29.79,-46.8884964,165.3590393,33.0,5.327141202
2021-03-04,13:27:35.22,-37.40475845,179.9621277,33.0,7.235519568
2021-03-04,13:43:36.31,-37.66944885,179.6838379,12.0,4.969856572
2021-03-04,13:56:49.90,-37.37889481,179.8483276,33.0,5.163165931
2021-03-04,14:37:41.41,-37.30830002,-179.9539337,33.0,5.341178397
2021-03-04,14:43:07.14,-37.6373558,179.8180237,33.0,5.029830955
2021-03-04,15:09:30.62,-37.55521011,179.7039337,33.0,5.544298737
2021-03-04,15:20:26.57,-37.48495865,179.9001465,33.0,4.886955491
2021-03-04,19:25:57.57,-37.67269516,179.7216034,12.0,5.009314587
2021-03-04,21:04:08.56,-37.6259079,179.7724915,33.0,5.244561592
2021-03-04,21:08:08.53,-37.49982452,179.8869629,12.0,5.231202463
2021-03-05,15:42:48.66,-37.41649246,179.8992157,33.0,4.899022538
2021-03-05,21:33:23.55,-37.44074249,179.8057556,12.0,5.372119252
2021-03-06,00:16:20.57,-37.46975708,179.9360046,33.0,6.213178073
2021-03-06,06:05:51.51,-37.31289673,179.9774017,33.0,5.18253963
2021-03-06,13:58:47.00,-32.448,-178.179,10.0,5.068822294
2021-03-06,19:48:30.98,-37.65858841,179.8560486,33.0,5.05429667
2021-03-07,00:40:12.19,-37.34730911,-179.7044373,33.0,4.877794511
2021-03-07,04:36:41.40,-37.32784653,-179.9133301,33.0,4.963044241
2021-03-07,04:53:59.23,-37.33866119,-179.9328918,33.0,5.61328405
2021-03-07,06:44:00.00,-33.799,-178.159,10.0,4.932424396
2021-03-07,07:56:19.00,-32.394,-178.006,11.0,5.651724386
2021-03-07,08:08:17.00,-32.444,-178.1,10.0,5.144060563
2021-03-07,08:19:29.07,-37.34073257,179.8828888,33.0,5.02037383
2021-03-07,11:19:20.00,-32.424,-178.319,10.0,5.549295954
2021-03-07,18:25:32.22,-37.66122055,179.8338928,12.0,5.046186539
2021-03-07,18:37:43.77,-37.70153427,179.8033295,12.0,4.900542828
2021-03-07,22:51:40.16,-37.72510147,179.7106018,12.0,4.861277263
2021-03-08,00:16:32.94,-33.63090134,-177.8184204,12.0,5.203341786
2021-03-10,02:12:26.17,-33.33485031,-177.7043762,33.0,5.060258506
2021-03-10,20:07:40.85,-33.3193779,-177.8927917,33.0,5.332992403
2021-03-10,22:22:43.99,-33.46221924,-177.9145355,33.0,4.866513473
2021-03-10,23:44:50.03,-33.40794754,-178.0317688,33.0,5.196600167
2021-03-11,03:36:07.74,-33.18122101,-178.1000824,33.0,4.900092694
2021-03-11,12:00:55.82,-37.36231232,-179.9046936,33.0,5.198024884
2021-03-12,02:19:37.24,-32.66854858,-177.3787994,33.0,5.440346252
2021-03-12,04:26:16.37,-45.35817337,166.7292175,11.61694622,5.216913851
2021-03-12,10:29:55.76,-37.53232193,179.8222809,12.0,4.927197482
2021-03-13,06:00:10.69,-34.70407104,-179.7063446,33.0,5.072623018
2021-03-13,11:54:59.76,-37.76992416,179.808136,33.0,5.442985829
2021-03-14,04:54:04.71,-33.60526276,-178.8410645,33.0,4.939865354
2021-03-18,10:06:51.10,-32.51726913,-179.7670898,300.0,4.940802111
2021-03-18,18:24:29.14,-33.32783127,-178.267395,33.0,5.262972066
2021-03-19,18:52:43.66,-35.53553772,178.9234619,161.5651855,5.896496655
2021-03-19,21:53:51.97,-47.79059219,165.3985138,32.5305748,4.969034194
2021-03-22,14:23:12.38,-37.61299133,179.7505035,12.0,4.895018416
2021-03-25,10:22:38.13,-32.83006287,-177.4369354,33.0,4.913676817
2021-03-30,01:57:00.43,-33.33170319,-179.0638885,100.0,4.86931413
2021-04-03,09:02:32.43,-33.10957336,-178.5599213,33.0,5.227426837
2021-04-05,07:37:53.04,-37.58509827,179.7372589,33.0,6.013555169
2021-04-07,22:41:31.43,-33.29691696,-177.5415497,10.0,4.886906715
2021-04-16,22:57:07.35,-44.85230255,167.2966461,6.393429279,4.934169474
2021-04-23,09:18:39.81,-33.1366272,-179.3710175,10.0,5.110669543
2021-04-25,18:49:46.31,-32.49549484,-178.6762085,10.0,5.427852372
2021-04-25,19:44:48.94,-32.82281494,-178.8289795,10.0,5.181437486
2021-04-27,02:38:28.15,-32.90607071,-178.2898254,10.0,5.264703787
2021-04-29,03:58:48.21,-37.60769653,179.7438202,38.8964386,5.749900406
2021-05-13,01:42:31.07,-33.55148697,-179.1379089,10.0,4.977956415
2021-05-18,08:59:33.32,-33.40715408,-179.0695038,10.0,5.9182117
2021-05-22,08:56:35.30,-33.44890594,-178.7839661,33.0,4.981375313
2021-05-26,21:56:11.27,-32.72292328,-178.4745178,10.0,4.97977594
2021-05-31,04:09:00.38,-45.26531219,166.7803192,12.0,5.514803039
2021-06-04,02:28:13.36,-32.60501862,179.7537384,273.9345703,4.854258455
2021-06-05,02:31:34.64,-35.00118256,-179.8604431,33.0,5.152932474
2021-06-05,20:49:04.57,-48.22395325,165.2032928,12.0,4.861079211
2021-06-09,14:00:54.95,-34.02671432,-178.885437,10.0,4.880817349
2021-06-09,18:53:25.08,-32.57936478,179.5900879,381.4892578,4.857281525
2021-06-14,20:08:36.25,-32.67509842,-177.7641907,10.0,5.32633698
2021-06-15,12:19:48.68,-32.47037888,-179.3246307,270.0014954,4.944645818
2021-06-21,20:45:18.52,-33.8562355,-179.4763184,33.0,5.125230864
2021-06-23,12:13:49.20,-33.56045914,-177.7690277,10.0,4.959770972
2021-06-24,22:22:18.09,-34.91599274,179.7077637,173.6550903,5.371408582
2021-06-28,08:04:02.10,-32.483078,179.5001984,33.0,5.202541571
2021-06-30,03:44:45.64,-33.33726883,-178.3427734,10.0,5.284046353
2021-07-13,03:29:08.03,-33.30194473,-178.4789429,33.0,5.156435389
